"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
669330,"Wells, Tyler","R",259,110,"50.5",-1.4450275795315366,6.872316602,0.1563692114192115,4.931536654071947
472610,"García, Luis","R",896,9999,"48.2",-1.5145809096027643,6.281886161,-0.02305031970174434,4.617091223918545
686642,"Ellard, Fraser","L",432,145,"26.9",2.3850694383290105,5.765162037,0.3222716581666337,4.718287676808938
527048,"Pérez, Martín","L",2204,9999,"47.0",1.5554681957327596,5.729319419,-0.01591995743438443,4.042135196660742
607179,"Weems, Jordan","R",733,120,"48.9",-1.1052513121184195,6.02207367,0.4587541483367505,4.2298209569006815
680897,"Nastrini, Nick","R",734,145,"44.9",-1.5154107432075592,5.90373297,0.10565173323230703,4.287206705255793
548384,"Raley, Brooks","L",119,121,"32.8",2.186068642666745,5.614369748,0.23622980047634026,4.352538952800373
676755,"Mattson, Isaac","R",100,134,"49.1",-1.6566667853583135,6.0113,-0.1508158110516934,4.27523320231729
675921,"Howard, Spencer","R",537,9999,"41.8",-1.848379252690079,6.097783985,-0.11958400302731555,4.55245648449663
681806,"Wantz, Andrew","R",35,108,"34.7",-2.0806752303167917,5.961714286,-0.09537162719633308,4.583238444104915
664849,"Young, Danny","L",674,121,"16.1",2.7006227156292035,5.142982196,0.39984872882252437,4.481758223313606
641312,"Anderson, Shaun","R",244,9999,"45.2",-1.6152117466944105,6.058729508,-0.15276817524327163,4.5820200337512045
663531,"Allen, Logan","L",470,109,"43.7",1.6539937704335295,6.067085106,0.005438170629954109,4.493015985512193
683409,"Chivilli, Angel","R",512,115,"40.1",-1.8766153918616546,5.9246875,0.011381468116365877,4.337154567213956
703231,"Meeker, James","R",16,158,"29.1",-2.4233570715630277,5.59625,-0.4204638034759358,4.479972632575757
579328,"Kikuchi, Yusei","L",2923,9999,"41.9",1.6505279990389476,5.426712282,0.047283307293619986,3.9907875101765287
677944,"Cecconi, Slade","R",1290,109,"37.3",-1.769911981246467,5.64627907,0.059029016982409636,4.2537874723983995
607455,"Banda, Anthony","L",774,119,"34.3",2.031404696072466,5.421085271,0.055459030685330306,4.068482646114587
700241,"McGreevy, Michael","R",311,138,"35.9",-2.0867983772314154,5.771639871,-0.15836778490408154,4.376642231373692
571927,"Matz, Steven","L",754,138,"36.3",1.9461015600636138,5.69704244,0.06281349215355304,4.310084867634057
592773,"Stanek, Ryne","R",977,9999,"45.6",-1.3805041722932003,6.297430911,0.31637356480695944,4.565274209309666
671345,"Foley, Jason","R",905,116,"31.0",-2.2931563321812063,5.690729282,-0.1593329962281247,4.410716405589861
682052,"Lopez, Jacob","L",178,139,"24.2",2.7142062243021052,5.272752809,0.4721504000680966,4.26509491227543
434378,"Verlander, Justin","R",1580,117,"54.7",-1.2649702409476296,7.096683544,0.15464905046368374,5.087383938829849
661527,"Martinez, Seth","R",827,117,"12.9",-2.526363830738625,4.478198307,-0.41352101705582706,3.993444160324352
656353,"Davidson, Tucker","L",67,110,"58.5",0.9762146644118788,6.121492537,-0.18043197515098303,4.228889912735785
528748,"Castellanos, Humberto","R",186,109,"17.5",-2.59638942703058,4.759193548,-0.4917288956931745,4.091224810725856
620982,"Pinto, Ricardo","R",220,143,"47.8",-1.4786395490540543,6.057454545,0.14466844514665367,4.264405984443362
681347,"Burrows, Mike","R",68,134,"50.1",-1.1357128589262497,6.387941176,0.3503941936667715,4.6087230955751295
688297,"Roycroft, Chris","R",596,138,"21.1",-2.5306186234147185,5.230067114,-0.18104635627893623,4.321886393245517
669461,"Liberatore, Matthew","L",1356,138,"45.2",1.6033319899029144,6.441681416,-0.03552556604567278,4.789524688451401
592866,"Williams, Trevor","R",1064,120,"16.8",-2.754454433461229,4.98318609,-0.5090383604398702,4.3029895836683965
689017,"Knack, Landon","R",1149,119,"53.0",-1.150137732800803,5.796927763,0.20357847876709034,3.9985862629520494
663776,"Sandoval, Patrick","L",1442,108,"52.9",1.1443923693103117,6.057302358,-0.17503963715230142,4.313792056919858
670955,"Uceta, Edwin","R",672,139,"16.8",-2.765362962159916,4.683794643,-0.6532985284833626,4.047119834638393
690544,"Horn, Bailey","L",303,111,"41.5",1.452017727847822,5.745643564,-0.18673154668408018,4.293502047557696
656671,"Maciejewski, Josh","L",96,147,"36.8",1.9842363063804758,5.543958333,0.11514430611259655,4.1453477709076045
623433,"Anderson, Nick","R",573,118,"46.9",-1.3853863121196894,6.422006981,0.20097444432000952,4.725260316282632
571863,"Koch, Matt","R",23,115,"35.7",-1.9469070838393419,5.710434783,-0.12185049600868016,4.400717147175076
547973,"Chapman, Aroldis","L",1128,134,"52.5",1.3258410940034278,6.102748227,-0.14362728173474437,4.188267935218894
681857,"Olson, Reese","R",1840,116,"38.5",-1.9633390844551182,6.020543478,-0.06357953712314975,4.505623485575055
690986,"Harrison, Kyle","L",2078,137,"23.7",2.5294083950674224,4.840572666,0.42472318658761116,3.9150274352824486
670810,"Gillaspie, Logan","R",151,135,"50.2",-1.4393169456494612,6.030529801,0.01851957006764176,4.282375915170402
543063,"Crawford, Brandon","R",35,138,"39.0",-1.9737501935538537,5.752285714,-0.24037654952890253,4.3424960351413295
689672,"Thorpe, Drew","R",721,145,"51.9",-1.2325196254033475,6.12331484,0.2206526075390437,4.273302477001388
571510,"Boyd, Matthew","L",669,114,"26.1",2.5667318980654086,5.454394619,0.35094404237574894,4.369880328875674
676617,"O'Brien, Riley","R",194,138,"31.3",-2.14985500084826,5.533195876,-0.14974610140213543,4.316926375489278
605280,"Holmes, Clay","R",1063,147,"49.2",-1.5000665255702268,6.575766698,0.13242143925559624,4.684355173364994
676710,"Crawford, Kutter","R",2822,111,"47.6",-1.5619419673766228,6.019964564,-0.07806651418508255,4.391882444025862
681892,"Funderburk, Kody","L",652,142,"36.8",2.064132434466402,5.90904908,0.060151109570989625,4.408228909129185
668874,"Henley, Blair","R",39,117,"29.9",-2.1584408969837967,5.354615385,-0.1633412724530372,4.204886512180631
641835,"Mayza, Tim","L",731,9999,"41.9",1.9688206823332628,6.297647059,0.15181130249139801,4.668353459476066
601713,"Pivetta, Nick","R",2386,111,"56.4",-0.9674159910097768,6.813575021,0.3173364988203615,4.877866862214671
676974,"Meyer, Max","R",967,146,"46.1",-1.387634766413601,5.815460186,0.22954783469465637,4.133461240177186
595928,"Curtiss, John","R",38,115,"40.5",-1.892325315954397,6.318157895,-0.17983754339056193,4.854447394220846
666157,"Lodolo, Nick","L",1863,113,"18.5",2.930085846942253,5.519924852,0.5563698258994232,4.724156477151926
669391,"White, Owen","R",69,140,"45.3",-1.7715362860735782,5.877391304,-0.15539491074427136,4.244339534733522
543475,"Lyles, Jordan","R",72,118,"43.0",-1.7383047405947778,5.926805556,0.020014172360863527,4.286337132352942
642397,"Soto, Gregory","L",948,9999,"36.1",2.156787576433423,5.728945148,0.21752651035673204,4.3115542256142945
663903,"Singer, Brady","R",2966,118,"27.8",-1.9701505505872086,5.262279164,-0.14635944801631814,4.299006867673193
623352,"Hader, Josh","L",1151,117,"34.0",2.1094516229663363,5.70803649,0.15370403562894255,4.3870632685520246
641729,"Jiménez, Joe","R",1089,144,"31.4",-1.9965958556188086,5.654710744,-0.036334532736209915,4.45809784312089
596001,"Junis, Jakob","R",943,9999,"29.1",-2.2302057027469018,5.644485684,-0.2427383129845018,4.539439115596112
656427,"Flaherty, Jack","R",2569,9999,"28.5",-1.9454571923441037,5.381514208,0.020469636222088545,4.3136226975060525
674285,"Salazar, Eduardo","R",494,9999,"33.5",-1.9564880053060496,5.502773279,-0.06676555312592466,4.2513974155101915
668942,"Rojas, Josh","R",7,136,"28.9",-2.2532003549337745,5.681428571,-0.2661609880315763,4.578853475935829
688107,"Gasser, Robert","L",399,158,"24.7",2.466406341728339,4.957067669,0.416143139041901,4.014925496450576
596295,"Gomber, Austin","L",2542,115,"53.1",1.021732574883765,6.530601888,-0.3957139499544895,4.643378077741361
676440,"Bibee, Tanner","R",2851,114,"51.0",-1.4410814686732114,6.177600842,-0.0428130679043723,4.449418399335745
571670,"Floro, Dylan","R",1018,9999,"37.4",-2.1500307527466984,6.024390963,-0.36273365368115495,4.65611888327397
680573,"Woods Richardson, Simeon","R",2295,142,"46.9",-1.2869274531712973,6.42020915,0.29503664942388097,4.7336299905242365
622554,"Domínguez, Seranthony","R",1050,9999,"29.5",-2.072560835385557,5.441904762,-0.09448619760631526,4.324531656395891
592454,"Kahnle, Tommy","R",728,147,"35.4",-1.848768229659524,5.752431319,0.016813882196235162,4.427260496856086
668984,"Legumina, Casey","R",166,113,"17.2",-2.5049628518897644,4.768313253,-0.4283435023516528,4.127125922943111
676596,"Fleming, Josh","L",530,134,"27.7",2.2840273436790013,5.381754717,0.19152436484713947,4.283024157838095
656848,"Petersen, Michael","R",363,9999,"48.2",-1.3339943651895783,6.299944904,0.305965707389893,4.467661410900451
571948,"Milner, Hoby","L",1043,158,"-2.7",2.8920880370098843,4.298926174,0.6544353676919211,4.403488625383045
519008,"McFarland, T.J.","L",836,133,"13.8",2.9556010128147885,5.351076555,0.6479242992477551,4.782457321064571
594835,"Gonzales, Marco","L",546,134,"37.3",1.816432200440068,5.414010989,0.14261399580811338,4.142039839245722
605182,"Clevinger, Mike","R",303,145,"40.9",-1.7872380536506334,5.627854785,-0.05923777201249537,4.133242539842215
666142,"Ragans, Cole","L",3118,118,"45.1",1.6507276514618021,6.335323926,-0.028577902901787033,4.648571388745014
694462,"Waldrep, Hurston","R",133,144,"55.7",-1.03386464112263,6.31037594,0.37745506748153795,4.238986393791967
668676,"Plesac, Zach","R",208,108,"56.6",-0.9771572816824428,6.310673077,0.29983754284930736,4.370700422922667
600917,"Leclerc, José","R",1204,140,"40.4",-1.5308313248757925,5.879393688,0.21652526175375011,4.389771065550954
554431,"Matzek, Tyler","L",179,144,"50.2",1.4627245069362838,6.249832402,-0.055903279259901004,4.426045195630309
656288,"Canning, Griffin","R",2869,108,"45.2",-1.5130338159624606,5.900013942,0.045962179490763956,4.331306661814258
664854,"Helsley, Ryan","R",908,138,"59.6",-1.0310966071779892,6.116431718,0.1649479466536314,4.0782871585117855
692285,"Guerrero, Luis","R",132,111,"33.0",-2.121660953091272,5.871515152,-0.13700144493058936,4.583390222411276
677958,"Rocker, Kumar","R",218,140,"34.0",-2.384154606637608,5.699633028,-0.4608284379139479,4.40285329727387
672456,"Montero, Keider","R",1539,116,"43.1",-1.6209038147831598,5.834548408,0.01775041268087362,4.302410320612383
450203,"Morton, Charlie","R",2789,144,"20.8",-2.603150762323141,5.459802797,-0.26122756957080484,4.568925768057469
641771,"Kuhl, Chad","R",980,145,"25.7",-2.331768445788541,5.286744898,-0.3657315339772269,4.33887372894613
592094,"Adam, Jason","R",1109,9999,"35.0",-2.0540191923212205,6.140216411,-0.08328598703847472,4.760578074464479
656457,"Gilbert, Tyler","L",145,143,"17.2",2.9940886455010465,5.139517241,0.6970018993177207,4.428242885856538
547179,"Lorenzen, Michael","R",2091,9999,"42.5",-1.6916731526971762,5.7847011,0.025535348931973127,4.2072419144180415
657746,"Ryan, Joe","R",2106,142,"25.6",-1.9662328413714942,4.771614435,0.07963416556210683,3.788171527703716
608717,"Stratton, Chris","R",994,118,"35.1",-1.952518398197004,5.854346076,0.02281348689283655,4.467459695965456
663432,"Rainey, Tanner","R",939,120,"37.7",-2.120202666793654,6.097518637,-0.2751086216420924,4.67202830959472
543238,"Gose, Anthony","L",79,114,"47.9",1.3420677309776086,5.688607595,-0.11159122159796028,4.081074026941042
571578,"Corbin, Patrick","L",2888,120,"38.5",1.7949492310381965,6.250682133,-0.06345720635144003,4.770926001840553
643377,"Jax, Griffin","R",1066,142,"45.8",-1.380303012576681,5.500609756,0.2174391103396842,3.856790475330504
666208,"Speas, Alex","R",39,117,"41.9",-1.7526089379450822,6.341794872,0.07257521596051007,4.702616991178755
640455,"Manaea, Sean","L",2909,121,"22.7",2.9287574626182993,5.436675834,0.7583734313082083,4.527256666875006
656266,"Bukauskas, J.B.","R",88,158,"18.8",-2.5650235023056176,5.167159091,-0.5030332077459084,4.467429292254093
691172,"Zulueta, Yosver","R",286,113,"28.9",-2.20014431423235,5.765769231,-0.11231287162035823,4.612723043890157
657044,"Thompson, Ryan","R",977,109,"-5.8",-3.3646424910414305,3.794165814,-0.8818769952216488,4.04788665874836
607237,"Garrett, Amir","L",104,108,"39.9",1.9078603595280061,6.02875,0.05426324986288224,4.47863501474016
685116,"Kitchen, Austin","L",158,146,"28.8",2.1795309776099803,5.58,0.26413313533698873,4.527048312800377
624133,"Suárez, Ranger","L",2265,143,"41.8",1.7074498814543784,5.845532009,0.0005085696072528971,4.319290149803444
673513,"Matsui, Yuki","L",1029,135,"56.6",1.1437413090604605,5.968785228,-0.0012103495077684823,4.229526688337671
686747,"La Sorsa, Joe","L",271,120,"19.4",2.638013966436368,5.342324723,0.4320412044254132,4.567197710335387
668873,"Kilian, Caleb","R",167,112,"51.2",-1.2128253051921405,6.15497006,0.16860528301685393,4.4367176588000445
690925,"Beeter, Clayton","R",51,147,"53.5",-1.1576955392919832,6.214901961,0.23649095802313794,4.332608325469225
656638,"Lange, Alex","R",377,116,"43.2",-1.5253387607941091,5.748381963,0.1899712530201373,4.137869733849653
683021,"Stefanic, Michael","R",1,108,"39.9",-1.8788206888463659,5.78,-0.2986893939393939,4.460357575757576
448179,"Hill, Rich","L",71,111,"19.0",2.846691820197849,4.632676056,0.7735722251512642,3.913742758153197
607481,"Bummer, Aaron","L",974,144,"7.3",2.6269247817981816,5.131211499,0.30306837727437447,4.834755175288337
676105,"Criswell, Jeff","R",354,115,"33.3",-1.9432645980043282,5.429632768,0.15274498096619232,4.055453201254818
641582,"Foster, Matt","R",108,145,"50.2",-1.2092808807143625,6.13037037,0.12710032019541823,4.528258128672344
684320,"Rodríguez, Yariel","R",1501,141,"39.8",-1.879669936316409,5.794810127,-0.13280196416886683,4.339241032834915
489119,"Miley, Wade","L",118,158,"49.7",1.603491825517488,6.236864407,0.13727982642980147,4.507688263995891
445926,"Chavez, Jesse","R",1043,144,"21.6",-2.1027543268096913,5.142003835,-0.16095765830432246,4.3736057103378245
670219,"Kristofak, Zac","R",39,108,"40.6",-1.4687487872943192,5.286923077,0.03425494995200878,3.9959251999634353
680730,"Parker, Mitchell","L",2403,120,"52.0",1.4364986886722177,6.034481898,-0.03499019741366074,4.144509634310355
686580,"Slaten, Justin","R",811,111,"51.7",-1.625598994407976,6.065030826,-0.12652515841669043,4.1669998078998445
663989,"Vespi, Nick","L",169,110,"48.9",1.3796658366907852,6.435207101,-0.16166049531162663,4.670779669651616
621363,"Poche, Colin","L",543,139,"65.0",0.7635094746737526,6.288563536,-0.14557166760224932,4.336211104217353
641658,"Hampson, Garrett","R",13,118,"45.3",-2.1614540804728697,6.303846154,-0.6102351707116412,4.735341443850268
664139,"Gibaut, Ian","R",39,113,"44.0",-1.675619608034596,5.623076923,-0.024182693450340517,4.030133909228027
593934,"Sanó, Miguel","R",1,108,"23.5",-2.9180988370089658,6.04,-0.6749911764705882,5.065114705882353
663485,"Sands, Cole","R",1154,142,"25.9",-2.3468286116368553,5.750831889,-0.2304100323759565,4.7219142135237675
477132,"Kershaw, Clayton","L",504,119,"56.7",1.1210048378620259,6.131488095,-0.10480563230342649,4.268219343116038
657508,"Baumann, Mike","R",1066,9999,"48.7",-1.3804663682122649,6.096219512,0.13667325994187546,4.364813904997437
605288,"Houser, Adrian","R",1099,121,"40.5",-1.898714084197025,5.874549591,-0.13430969816994548,4.367848275453782
571771,"Hernández, Enrique","R",3,119,"62.8",-1.1895487901709416,7.186666667,-0.10838636363636345,5.078638383838384
656557,"Houck, Tanner","R",2732,111,"22.1",-2.527372265312873,5.603539531,-0.23545156111759236,4.670585774331034
641585,"France, J.P.","R",466,117,"44.4",-1.2358279186320837,5.629313305,0.14476813744616057,4.280387220092878
681799,"Roberts, Ethan","R",474,112,"32.0",-1.7402484686070687,5.058227848,-0.07301062918838418,4.0185624075829045
641540,"Dunning, Dane","R",1689,140,"38.2",-1.8942707644314132,5.41142688,-0.06612274384214087,3.9687460114149538
676661,"Lazar, Max","R",214,143,"55.7",-0.8552526920287093,5.850373832,0.4244264397687705,3.9746170152598004
678061,"Kerr, Ray","L",383,144,"32.3",1.9997705521625335,5.689425587,-0.0018963048547213902,4.425073467977273
621051,"Wilson, Steven","R",623,145,"43.4",-1.8294516883074337,5.617383628,-0.2112082285416721,4.090308232547361
607192,"Glasnow, Tyler","R",1934,119,"57.8",-1.1237964225640709,6.054400207,0.17398128987422723,3.9849101560959075
502624,"Anderson, Chase","R",1016,9999,"42.9",-1.6451803502189466,5.749212598,0.027916873429758418,4.198692346081235
687396,"Headrick, Brent","L",60,142,"35.9",2.000749338209306,6.058833333,0.03135915478312539,4.630466333927511
543510,"McCann, James","R",2,110,"28.6",-1.871476765196328,6.14,-0.20987794117647057,5.2359720588235295
623167,"Flexen, Chris","R",2797,145,"70.1",-0.32153229258470317,6.842366822,0.4569256036038105,4.691820796760212
641726,"Jefferies, Daulton","R",281,9999,"30.9",-2.101070528792945,5.791103203,-0.3255320538438603,4.727545529081899
663158,"Suarez, Robert","R",953,135,"45.7",-1.3814678441558885,6.224700944,0.2505435925204767,4.550261013536381
682175,"Jacques, Joe","L",50,9999,"10.1",2.7590850035485963,4.4728,0.4691486666666666,4.064913632798575
683769,"Gaddis, Hunter","R",1075,114,"34.2",-2.108492630805917,6.154111628,-0.11468715881109313,4.796770656883467
669270,"Kuhnel, Joel","R",158,9999,"34.8",-2.189744325206072,6.263164557,-0.17664855930864862,4.86140930131546
605447,"Romano, Jordan","R",215,141,"50.3",-1.332819328189052,6.060046512,0.17216221697135514,4.248644419848279
669674,"Long, Sam","L",702,118,"55.8",1.2470406441685085,6.016467236,-0.0677876921553392,4.074511699194058
666171,"Zeferjahn, Ryan","R",208,108,"37.9",-1.8576092622795537,5.845384615,-0.025977419700397648,4.42126516651241
691441,"Mena, Cristian","R",70,109,"48.2",-1.3337520324397978,6.146142857,0.13722957091927676,4.498737736185384
573262,"Yastrzemski, Mike","L",2,137,"42.0",1.8458375647015521,6.43,0.3589014705882352,5.091760294117647
621383,"Banks, Tanner","L",1174,9999,"48.8",1.7142080530358472,6.247052811,0.1706844657872441,4.481311275344893
543243,"Gray, Sonny","R",2483,138,"48.9",-1.1868205827071792,5.513443415,0.20319720789425136,3.9224087957110125
680704,"Sandlin, Nick","R",1003,114,"11.8",-2.4905150360234147,4.490189432,-0.47274894452115995,4.068595092085586
606149,"Gallegos, Giovanny","R",401,138,"58.3",-0.9303452058920001,6.733591022,0.3175754486333187,4.711747597139069
681870,"Sabrowski, Erik","L",198,114,"51.9",1.1470703183136353,6.03959596,-0.3285644821656854,4.15855679657538
678394,"Bello, Brayan","R",2709,111,"28.2",-2.293639785399628,5.180073828,-0.2552486608643932,4.084940255101336
571760,"Heaney, Andrew","L",2729,140,"29.5",2.3249950101168797,5.027753756,0.3514099486338391,3.9099913532540524
664126,"Fairbanks, Pete","R",696,139,"55.5",-1.1271475398438064,6.955316092,0.31245367634253274,4.855757237051041
548389,"Stripling, Ross","R",1357,133,"61.3",-1.0531280907238907,6.863677229,0.07571144701600069,4.800245352283073
668968,"Crouse, Hans","R",437,108,"26.1",-2.160107020121475,5.814370709,0.12773631040516892,4.693321325925832
650633,"King, Michael","R",2819,135,"29.3",-2.1450335861865737,5.498744236,-0.18806508075770534,4.400251933499379
678906,"Teng, Kai-Wei","R",204,137,"23.8",-2.4714168200899653,5.489803922,-0.47911946716297943,4.611303202002729
622098,"Smith, Drew","R",318,121,"41.2",-1.8278487507333951,5.670345912,-0.14747309835312056,4.199654095337393
670102,"Francis, Bowden","R",1558,141,"40.2",-1.8601146811232725,5.917188703,-0.09745535091151634,4.426798381534892
663687,"Harris, Hogan","L",1213,133,"49.3",1.61587866865702,5.887609233,0.09722832946114061,4.117371629392215
592767,"Smyly, Drew","L",1015,112,"51.6",1.4344182351889805,6.630482759,-0.07906935978153017,4.720323113897598
661563,"Gil, Luis","R",2664,147,"35.8",-2.042361598993946,5.667837838,-0.06117254169276222,4.23803399064171
680732,"Burke, Sean","R",309,145,"41.4",-1.607413090805598,6.095598706,0.11681024176660956,4.578093325314831
669276,"Lee, Dylan","L",859,144,"45.4",1.536776515680361,6.458684517,-0.07621254298099811,4.824627258305173
573124,"Rogers, Taylor","L",1060,137,"29.1",1.9079096388059327,5.671754717,-0.16788201232637157,4.514249885817108
669387,"Mlodzinski, Carmen","R",866,134,"26.4",-2.1773801042618643,5.088972286,-0.1693350941489341,4.093380948323062
622491,"Castillo, Luis","R",2852,136,"15.3",-2.4733289159768783,5.026399018,-0.16350473770791002,4.392772321765629
621381,"Strahm, Matt","L",952,143,"30.8",2.1714382147518783,5.391313025,0.03806376743210654,4.118092361048695
680744,"Madden, Ty","R",403,116,"39.8",-1.9918833056330076,5.750620347,-0.205948562696001,4.262595449016513
656887,"Reid-Foley, Sean","R",379,121,"45.9",-1.5718554355211602,5.493166227,-0.049050509126653784,3.9199456998198663
669796,"Hernandez, Jose E.","L",89,134,"55.5",1.0599253330510279,6.483707865,-0.22719247932063533,4.609759285184961
624431,"Trevino, Jose","R",14,147,"44.2",-1.7366184356309204,6.540714286,-0.2527699134199134,5.0967880825057295
664079,"Jay, Tyler","L",153,9999,"34.9",2.0625951559686233,5.453071895,0.3229663317139095,4.238048894947164
657277,"Webb, Logan","R",3198,137,"22.1",-2.6642362299544993,4.978202001,-0.5149773569766752,4.103699446735321
650671,"Quijada, José","L",379,108,"36.2",2.1236764085933593,5.439076517,0.24990386371867057,4.067119459690804
657514,"Bernardino, Brennan","L",858,111,"18.4",2.3554334032490427,4.981561772,0.2368352081074006,4.278168198334639
571912,"Maile, Luke","R",12,113,"36.1",-2.011449539929556,6.091666667,-0.15147799316696373,4.734900207961973
668881,"Greene, Hunter","R",2563,113,"32.0",-2.2741819552306275,5.971037846,-0.3170833260307279,4.750401012801817
622786,"Tinoco, Jesus","R",644,9999,"25.4",-2.2376097067071865,5.265776398,-0.14854936407369257,4.271977122983578
623451,"Stephens, Jackson","R",51,144,"42.6",-1.8926247683666064,6.098039216,-0.12389205026038935,4.474397632029639
622088,"Antone, Tejay","R",47,113,"30.1",-2.4622672802190237,5.859574468,-0.3734393958357038,4.650820006068192
656222,"Beeks, Jalen","L",1157,9999,"49.5",1.7218073496372899,5.985280899,0.20394768694623305,4.209234505459286
543056,"Coulombe, Danny","L",466,110,"58.2",0.871386337080404,6.134399142,-0.31371296083786604,4.225059515120916
622503,"Crismatt, Nabil","R",93,119,"34.4",-2.224623213130975,5.556021505,-0.332885770417649,4.258038456672993
676130,"Buttó, José","R",1222,121,"33.1",-2.1642543651469306,5.287790507,-0.1429742775059733,3.970941175814177
678495,"Rodríguez, Randy","R",846,137,"36.7",-1.9229925174884157,5.427470449,-0.23177884908745366,4.166851178872582
593958,"Rodriguez, Eduardo","L",865,109,"39.5",1.955284666950523,5.858809249,0.14336760409260912,4.365570565258158
702352,"Bivens, Spencer","R",768,137,"31.9",-2.2675814222918844,5.971054688,-0.2990737276255205,4.746984802993169
605130,"Barlow, Scott","R",1015,114,"28.4",-2.2143230617952656,5.269990148,-0.14689085605402014,4.152144953504915
666163,"Rortvedt, Ben","R",5,139,"40.3",-1.8803802837674062,6.276,-0.13129625668449196,4.795344973262032
670046,"Rosenberg, Kenny","L",403,108,"46.5",1.5732144360756195,6.061761787,-0.019229732443394675,4.380923100586952
605397,"Musgrove, Joe","R",1522,135,"35.5",-2.2990581039633673,6.355236531,-0.22482447601546923,4.876473902138803
656232,"Bielak, Brandon","R",485,9999,"45.6",-1.6561010640701417,6.208515464,0.012547022070308923,4.503492767149973
663574,"Santillan, Tony","R",504,113,"27.9",-2.029460451537225,5.467956349,-0.007759015399088945,4.394735078551626
664208,"Maton, Phil","R",1048,9999,"31.2",-2.133554635237934,5.329675573,-0.21269818923405612,4.1649684524295525
543351,"Jackson, Jay","R",453,142,"32.0",-1.9503656938404954,5.709028698,0.049134959647113896,4.460236075794964
672582,"Zerpa, Angel","L",950,118,"31.7",1.932975145225294,5.406315789,0.10166210554461014,4.2754779630359305
543135,"Eovaldi, Nathan","R",2621,140,"32.6",-2.6056144678190534,5.507264403,-0.575454586226291,4.210155175393311
543859,"Tonkin, Michael","R",1402,9999,"13.2",-2.9512729321980022,5.194942939,-0.6195827679963178,4.647982156379611
666974,"Cano, Yennier","R",1008,110,"17.6",-2.8913293232672785,5.472083333,-0.473628475140056,4.703143853450466
641302,"Alexander, Tyler","L",1668,139,"35.9",2.0843995684801286,5.638585132,0.18970622325668887,4.26875516543984
686751,"Johnson, Seth","R",58,143,"52.9",-1.071600131061772,6.011206897,0.31016451072592044,4.178070240949045
527054,"Teheran, Julio","R",68,121,"20.9",-2.8082732402876003,5.022941176,-0.714908242896089,4.22342552951662
502085,"Robertson, David","R",1211,140,"44.7",-1.389345165926058,5.821701073,0.05075309757113566,4.396749008936212
656550,"Holmes, Grant","R",1023,144,"40.0",-1.8970490700540565,5.943998045,-0.20386680527894088,4.522193906722917
663474,"McKenzie, Triston","R",1299,114,"53.9",-1.046531804470122,6.47308699,0.2863444106188908,4.643205124125365
595345,"Okert, Steven","L",616,142,"33.4",2.460110551987499,5.73237013,0.44769361659953233,4.402288027669743
657240,"Merryweather, Julian","R",272,112,"55.2",-1.1397482245816901,6.162169118,0.2941186798783686,4.09723387169707
656354,"Davis, Austin","L",142,135,"24.2",2.5422808217266804,5.319929577,0.4212851547789412,4.366394462855566
676714,"Hughes, Brandon","L",350,109,"23.4",2.2174059302831193,5.386914286,0.21269044843391913,4.520414723198369
670871,"Zuñiga, Guillo","R",271,108,"25.2",-2.4972409339044033,5.879630996,-0.326191678341917,4.861108223322876
666201,"Manoah, Alek","R",394,141,"39.4",-2.251605010093076,5.826954315,-0.2899727750029405,4.214673557461749
694363,"Shuster, Jared","L",1290,145,"39.7",1.6596167465037184,5.553232558,-0.0002744903204410762,4.173069746438387
445276,"Jansen, Kenley","R",801,111,"61.8",-0.7357121824630903,6.488501873,0.41539705025580753,4.338860782644688
687863,"Hodge, Porter","R",641,112,"40.7",-1.8285010248426419,5.695179407,-0.15279443814116223,4.254412915981877
642100,"Speier, Gabe","L",422,136,"28.2",1.9564859898806675,5.331327014,0.02147453768237153,4.295291308470827
641816,"Mahle, Tyler","R",229,140,"43.0",-1.9094808579801608,5.52489083,-0.30888312861468525,4.031678136359746
677960,"Weathers, Ryan","L",1413,146,"35.6",1.9443078246001702,5.702724699,0.1324154414760821,4.405541130992706
669060,"Wilson, Bryse","R",1642,158,"45.8",-1.7674747785831157,5.788879415,-0.14551856285865025,4.12110095726919
646242,"Díaz, Jhonathan","L",166,136,"32.1",2.19886064247046,5.493795181,0.3329914889504541,4.3243332468913085
700363,"Smith-Shawver, AJ","R",87,144,"50.7",-1.21334906364314,5.988735632,0.32237526481857104,4.112687853176797
695076,"Lowder, Rhett","R",498,113,"30.5",-2.440714169109362,5.696526104,-0.41287031548654474,4.498413774348735
624647,"González, Victor","L",386,147,"24.9",2.51634139371349,4.941761658,0.31704363068354985,3.9211206838269947
665896,"Marte, José","R",311,108,"28.5",-2.165895326156113,5.539807074,-0.047013230278957555,4.386541897220742
656786,"Mushinski, Parker","L",194,117,"47.6",1.5109535399247125,5.60814433,0.05350710531635335,4.008429916202661
663738,"Lynch IV, Daniel","L",631,118,"39.2",1.560621004031592,6.020396197,-0.24881999005624453,4.546219340887199
572143,"Smith, Burch","R",896,9999,"39.1",-1.7738999591307636,5.697276786,-0.05612841326871661,4.302477774561529
593576,"Neris, Héctor","R",1008,9999,"39.9",-1.8040204004016849,6.080426587,0.009674646146337342,4.561677304735026
